,r,t,fc
0,0.9000,41285.0,0.09
0,0.9000,41286.0,0.09
0,0.9000,41287.0,0.09
0,0.9000,41288.0,0.09
0,0.9000,41289.0,0.09
0,0.9000,41290.0,0.09
0,0.9000,41291.0,0.09
0,0.9000,41292.0,0.09
0,0.9000,41293.0,0.09
0,0.9000,41294.0,0.09
0,0.9000,41295.0,0.09
0,0.9000,41296.0,0.09
0,0.9000,41297.0,0.1
0,0.9000,41298.0,0.1
0,0.9000,41299.0,0.1
0,0.9000,41300.0,0.1
0,0.9000,41301.0,0.1
0,0.9000,41302.0,0.1
0,0.9000,41303.0,0.1
0,0.9000,41304.0,0.1
0,0.9000,41305.0,0.11
0,0.9000,41306.0,0.11
0,0.9000,41307.0,0.11
0,0.9000,41308.0,0.11
0,0.9000,41309.0,0.11
0,0.9000,41310.0,0.11
0,0.9000,41311.0,0.11
0,0.9000,41312.0,0.11
0,0.9000,41313.0,0.11
0,0.9000,41314.0,0.11
0,0.9000,41315.0,0.11
0,0.9000,41316.0,0.11
0,0.9000,41317.0,0.11
0,0.9000,41318.0,0.11
0,0.9000,41319.0,0.12
0,0.9000,41320.0,0.12
0,0.9000,41321.0,0.13
0,0.9000,41322.0,0.13
0,0.9000,41323.0,0.13
0,0.9000,41324.0,0.13
0,0.9000,41325.0,0.14
0,0.9000,41326.0,0.14
0,0.9000,41327.0,0.14
0,0.9000,41328.0,0.14
0,0.9000,41329.0,0.14
0,0.9000,41330.0,0.14
0,0.9000,41331.0,0.14
0,0.9000,41332.0,0.14
0,0.9000,41333.0,0.14
0,0.9000,41334.0,0.14
0,0.9000,41335.0,0.14
0,0.9000,41336.0,0.14
0,0.9000,41337.0,0.14
0,0.9000,41338.0,0.14
0,0.9000,41339.0,0.14
0,0.9000,41340.0,0.14
0,0.9000,41341.0,0.15
0,0.9000,41342.0,0.15
0,0.9000,41343.0,0.15
0,0.9000,41344.0,0.15
0,0.9000,41345.0,0.15
0,0.9000,41346.0,0.15
0,0.9000,41347.0,0.15
0,0.9000,41348.0,0.16
0,0.9000,41349.0,0.16
0,0.9000,41350.0,0.16
0,0.9000,41351.0,0.16
0,0.9000,41352.0,0.16
0,0.9000,41353.0,0.16
0,0.9000,41354.0,0.16
0,0.9000,41355.0,0.16
0,0.9000,41356.0,0.16
0,0.9000,41357.0,0.15
0,0.9000,41358.0,0.15
0,0.9000,41359.0,0.14
0,0.9000,41360.0,0.14
0,0.9000,41361.0,0.13
0,0.9000,41362.0,0.13
0,0.9000,41363.0,0.13
0,0.9000,41364.0,0.13
0,0.9000,41365.0,0.13
0,0.9000,41366.0,0.14
0,0.9000,41367.0,0.14
0,0.9000,41368.0,0.14
0,0.9000,41369.0,0.14
0,0.9000,41370.0,0.14
0,0.9000,41371.0,0.14
0,0.9000,41372.0,0.14
0,0.9000,41373.0,0.14
0,0.9000,41374.0,0.14
0,0.9000,41375.0,0.14
0,0.9000,41376.0,0.14
0,0.9000,41377.0,0.14
0,0.9000,41378.0,0.14
0,0.9000,41379.0,0.14
0,0.9000,41380.0,0.14
0,0.9000,41381.0,0.14
0,0.9000,41382.0,0.14
0,0.9000,41383.0,0.14
0,0.9000,41384.0,0.15
0,0.9000,41385.0,0.15
0,0.9000,41386.0,0.15
0,0.9000,41387.0,0.15
0,0.9000,41388.0,0.15
0,0.9000,41389.0,0.16
0,0.9000,41390.0,0.16
0,0.9000,41391.0,0.16
0,0.9000,41392.0,0.15
0,0.9000,41393.0,0.15
0,0.9000,41394.0,0.14
0,0.9000,41395.0,0.14
0,0.9000,41396.0,0.14
0,0.9000,41397.0,0.14
0,0.9000,41398.0,0.14
0,0.9000,41399.0,0.14
0,0.9000,41400.0,0.15
0,0.9000,41401.0,0.15
0,0.9000,41402.0,0.15
0,0.9000,41403.0,0.15
0,0.9000,41404.0,0.15
0,0.9000,41405.0,0.15
0,0.9000,41406.0,0.16
0,0.9000,41407.0,0.15
0,0.9000,41408.0,0.15
0,0.9000,41409.0,0.15
0,0.9000,41410.0,0.15
0,0.9000,41411.0,0.16
0,0.9000,41412.0,0.16
0,0.9000,41413.0,0.16
0,0.9000,41414.0,0.16
0,0.9000,41415.0,0.16
0,0.9000,41416.0,0.16
0,0.9000,41417.0,0.17
0,0.9000,41418.0,0.17
0,0.9000,41419.0,0.17
0,0.9000,41420.0,0.17
0,0.9000,41421.0,0.17
0,0.9000,41422.0,0.17
0,0.9000,41423.0,0.18
0,0.9000,41424.0,0.18
0,0.9000,41425.0,0.18
0,0.9000,41426.0,0.18
0,0.9000,41427.0,0.18
0,0.9000,41428.0,0.18
0,0.9000,41429.0,0.18
0,0.9000,41430.0,0.18
0,0.9000,41431.0,0.18
0,0.9000,41432.0,0.18
0,0.9000,41433.0,0.18
0,0.9000,41434.0,0.18
0,0.9000,41435.0,0.18
0,0.9000,41436.0,0.18
0,0.9000,41437.0,0.18
0,0.9000,41438.0,0.18
0,0.9000,41439.0,0.18
0,0.9000,41440.0,0.18
0,0.9000,41441.0,0.18
0,0.9000,41442.0,0.18
0,0.9000,41443.0,0.18
0,0.9000,41444.0,0.18
0,0.9000,41445.0,0.17
0,0.9000,41446.0,0.16
0,0.9000,41447.0,0.17
0,0.9000,41448.0,0.17
0,0.9000,41449.0,0.17
0,0.9000,41450.0,0.17
0,0.9000,41451.0,0.18
0,0.9000,41452.0,0.18
0,0.9000,41453.0,0.18
0,0.9000,41454.0,0.18
0,0.9000,41455.0,0.18
0,0.9000,41456.0,0.17
0,0.9000,41457.0,0.18
0,0.9000,41458.0,0.19
0,0.9000,41459.0,0.19
0,0.9000,41460.0,0.18
0,0.9000,41461.0,0.18
0,0.9000,41462.0,0.18
0,0.9000,41463.0,0.18
0,0.9000,41464.0,0.18
0,0.9000,41465.0,0.18
0,0.9000,41466.0,0.18
0,0.9000,41467.0,0.19
0,0.9000,41468.0,0.2
0,0.9000,41469.0,0.2
0,0.9000,41470.0,0.2
0,0.9000,41471.0,0.2
0,0.9000,41472.0,0.2
0,0.9000,41473.0,0.2
0,0.9000,41474.0,0.2
0,0.9000,41475.0,0.2
0,0.9000,41476.0,0.2
0,0.9000,41477.0,0.2
0,0.9000,41478.0,0.2
0,0.9000,41479.0,0.2
0,0.9000,41480.0,0.2
0,0.9000,41481.0,0.2
0,0.9000,41482.0,0.2
0,0.9000,41483.0,0.2
0,0.9000,41484.0,0.2
0,0.9000,41485.0,0.2
0,0.9000,41486.0,0.2
0,0.9000,41487.0,0.2
0,0.9000,41488.0,0.2
0,0.9000,41489.0,0.19
0,0.9000,41490.0,0.18
0,0.9000,41491.0,0.18
0,0.9000,41492.0,0.18
0,0.9000,41493.0,0.19
0,0.9000,41494.0,0.19
0,0.9000,41495.0,0.19
0,0.9000,41496.0,0.19
0,0.9000,41497.0,0.19
0,0.9000,41498.0,0.19
0,0.9000,41499.0,0.19
0,0.9000,41500.0,0.19
0,0.9000,41501.0,0.19
0,0.9000,41502.0,0.19
0,0.9000,41503.0,0.19
0,0.9000,41504.0,0.18
0,0.9000,41505.0,0.18
0,0.9000,41506.0,0.18
0,0.9000,41507.0,0.18
0,0.9000,41508.0,0.18
0,0.9000,41509.0,0.17
0,0.9000,41510.0,0.17
0,0.9000,41511.0,0.17
0,0.9000,41512.0,0.17
0,0.9000,41513.0,0.17
0,0.9000,41514.0,0.17
0,0.9000,41515.0,0.16
0,0.9000,41516.0,0.16
0,0.9000,41517.0,0.16
0,0.9000,41518.0,0.16
0,0.9000,41519.0,0.17
0,0.9000,41520.0,0.18
0,0.9000,41521.0,0.18
0,0.9000,41522.0,0.18
0,0.9000,41523.0,0.18
0,0.9000,41524.0,0.18
0,0.9000,41525.0,0.18
0,0.9000,41526.0,0.18
0,0.9000,41527.0,0.18
0,0.9000,41528.0,0.18
0,0.9000,41529.0,0.19
0,0.9000,41530.0,0.19
0,0.9000,41531.0,0.19
0,0.9000,41532.0,0.19
0,0.9000,41533.0,0.19
0,0.9000,41534.0,0.19
0,0.9000,41535.0,0.19
0,0.9000,41536.0,0.19
0,0.9000,41537.0,0.19
0,0.9000,41538.0,0.19
0,0.9000,41539.0,0.19
0,0.9000,41540.0,0.19
0,0.9000,41541.0,0.18
0,0.9000,41542.0,0.19
0,0.9000,41543.0,0.18
0,0.9000,41544.0,0.18
0,0.9000,41545.0,0.18
0,0.9000,41546.0,0.18
0,0.9000,41547.0,0.18
0,0.9000,41548.0,0.18
0,0.9000,41549.0,0.18
0,0.9000,41550.0,0.19
0,0.9000,41551.0,0.19
0,0.9000,41552.0,0.2
0,0.9000,41553.0,0.19
0,0.9000,41554.0,0.19
0,0.9000,41555.0,0.19
0,0.9000,41556.0,0.19
0,0.9000,41557.0,0.2
0,0.9000,41558.0,0.2
0,0.9000,41559.0,0.2
0,0.9000,41560.0,0.2
0,0.9000,41561.0,0.21
0,0.9000,41562.0,0.22
0,0.9000,41563.0,0.22
0,0.9000,41564.0,0.22
0,0.9000,41565.0,0.23
0,0.9000,41566.0,0.23
0,0.9000,41567.0,0.23
0,0.9000,41568.0,0.22
0,0.9000,41569.0,0.22
0,0.9000,41570.0,0.22
0,0.9000,41571.0,0.22
0,0.9000,41572.0,0.23
0,0.9000,41573.0,0.23
0,0.9000,41574.0,0.23
0,0.9000,41575.0,0.23
0,0.9000,41576.0,0.23
0,0.9000,41577.0,0.23
0,0.9000,41578.0,0.23
0,0.9000,41579.0,0.23
0,0.9000,41580.0,0.22
0,0.9000,41581.0,0.22
0,0.9000,41582.0,0.22
0,0.9000,41583.0,0.22
0,0.9000,41584.0,0.22
0,0.9000,41585.0,0.22
0,0.9000,41586.0,0.22
0,0.9000,41587.0,0.22
0,0.9000,41588.0,0.22
0,0.9000,41589.0,0.22
0,0.9000,41590.0,0.22
0,0.9000,41591.0,0.22
0,0.9000,41592.0,0.22
0,0.9000,41593.0,0.22
0,0.9000,41594.0,0.22
0,0.9000,41595.0,0.22
0,0.9000,41596.0,0.22
0,0.9000,41597.0,0.22
0,0.9000,41598.0,0.22
0,0.9000,41599.0,0.22
0,0.9000,41600.0,0.22
0,0.9000,41601.0,0.22
0,0.9000,41602.0,0.21
0,0.9000,41603.0,0.21
0,0.9000,41604.0,0.21
0,0.9000,41605.0,0.21
0,0.9000,41606.0,0.21
0,0.9000,41607.0,0.21
0,0.9000,41608.0,0.21
0,0.9000,41609.0,0.21
0,0.9000,41610.0,0.21
0,0.9000,41611.0,0.2
0,0.9000,41612.0,0.21
0,0.9000,41613.0,0.2
0,0.9000,41614.0,0.19
0,0.9000,41615.0,0.19
0,0.9000,41616.0,0.19
0,0.9000,41617.0,0.19
0,0.9000,41618.0,0.19
0,0.9000,41619.0,0.19
0,0.9000,41620.0,0.19
0,0.9000,41621.0,0.19
0,0.9000,41622.0,0.19
0,0.9000,41623.0,0.19
0,0.9000,41624.0,0.18
0,0.9000,41625.0,0.18
0,0.9000,41626.0,0.18
0,0.9000,41627.0,0.18
0,0.9000,41628.0,0.18
0,0.9000,41629.0,0.19
0,0.9000,41630.0,0.19
0,0.9000,41631.0,0.19
0,0.9000,41632.0,0.19
0,0.9000,41633.0,0.19
0,0.9000,41634.0,0.2
0,0.9000,41635.0,0.2
0,0.9000,41636.0,0.2
0,0.9000,41637.0,0.2
0,0.9000,41638.0,0.2
0,0.9000,41639.0,0.2
0,0.9000,41640.0,0.2
0,0.9000,41641.0,0.21
0,0.9000,41642.0,0.21
0,0.9000,41643.0,0.21
0,0.9000,41644.0,0.2
0,0.9000,41645.0,0.2
0,0.9000,41646.0,0.2
0,0.9000,41647.0,0.2
0,0.9000,41648.0,0.2
0,0.9000,41649.0,0.2
0,0.9000,41650.0,0.2
0,0.9000,41651.0,0.2
0,0.9000,41652.0,0.2
0,0.9000,41653.0,0.2
0,0.9000,41654.0,0.2
0,0.9000,41655.0,0.2
0,0.9000,41656.0,0.2
0,0.9000,41657.0,0.2
0,0.9000,41658.0,0.2
0,0.9000,41659.0,0.2
0,0.9000,41660.0,0.2
0,0.9000,41661.0,0.2
0,0.9000,41662.0,0.21
0,0.9000,41663.0,0.21
0,0.9000,41664.0,0.21
0,0.9000,41665.0,0.21
0,0.9000,41666.0,0.21
0,0.9000,41667.0,0.21
0,0.9000,41668.0,0.21
0,0.9000,41669.0,0.21
0,0.9000,41670.0,0.2
0,0.9000,41671.0,0.19
0,0.9000,41672.0,0.19
0,0.9000,41673.0,0.19
0,0.9000,41674.0,0.19
0,0.9000,41675.0,0.19
0,0.9000,41676.0,0.19
0,0.9000,41677.0,0.19
0,0.9000,41678.0,0.19
0,0.9000,41679.0,0.19
0,0.9000,41680.0,0.19
0,0.9000,41681.0,0.19
0,0.9000,41682.0,0.19
0,0.9000,41683.0,0.19
0,0.9000,41684.0,0.19
0,0.9000,41685.0,0.19
0,0.9000,41686.0,0.19
0,0.9000,41687.0,0.19
0,0.9000,41688.0,0.19
0,0.9000,41689.0,0.19
0,0.9000,41690.0,0.19
0,0.9000,41691.0,0.19
0,0.9000,41692.0,0.19
0,0.9000,41693.0,0.18
0,0.9000,41694.0,0.18
0,0.9000,41695.0,0.18
0,0.9000,41696.0,0.18
0,0.9000,41697.0,0.18
0,0.9000,41698.0,0.17
0,0.9000,41699.0,0.17
0,0.9000,41700.0,0.18
0,0.9000,41701.0,0.18
0,0.9000,41702.0,0.18
0,0.9000,41703.0,0.18
0,0.9000,41704.0,0.18
0,0.9000,41705.0,0.18
0,0.9000,41706.0,0.18
0,0.9000,41707.0,0.18
0,0.9000,41708.0,0.18
0,0.9000,41709.0,0.18
0,0.9000,41710.0,0.18
0,0.9000,41711.0,0.17
0,0.9000,41712.0,0.17
0,0.9000,41713.0,0.17
0,0.9000,41714.0,0.17
0,0.9000,41715.0,0.17
0,0.9000,41716.0,0.17
0,0.9000,41717.0,0.18
0,0.9000,41718.0,0.18
0,0.9000,41719.0,0.18
0,0.9000,41720.0,0.18
0,0.9000,41721.0,0.18
0,0.9000,41722.0,0.18
0,0.9000,41723.0,0.18
0,0.9000,41724.0,0.18
0,0.9000,41725.0,0.18
0,0.9000,41726.0,0.18
0,0.9000,41727.0,0.18
0,0.9000,41728.0,0.18
0,0.9000,41729.0,0.18
0,0.9000,41730.0,0.19
0,0.9000,41731.0,0.19
0,0.9000,41732.0,0.2
0,0.9000,41733.0,0.21
0,0.9000,41734.0,0.21
0,0.9000,41735.0,0.21
0,0.9000,41736.0,0.21
0,0.9000,41737.0,0.21
0,0.9000,41738.0,0.21
0,0.9000,41739.0,0.21
0,0.9000,41740.0,0.21
0,0.9000,41741.0,0.21
0,0.9000,41742.0,0.2
0,0.9000,41743.0,0.2
0,0.9000,41744.0,0.2
0,0.9000,41745.0,0.2
0,0.9000,41746.0,0.2
0,0.9000,41747.0,0.19
0,0.9000,41748.0,0.19
0,0.9000,41749.0,0.19
0,0.9000,41750.0,0.19
0,0.9000,41751.0,0.19
0,0.9000,41752.0,0.19
0,0.9000,41753.0,0.19
0,0.9000,41754.0,0.19
0,0.9000,41755.0,0.19
0,0.9000,41756.0,0.19
0,0.9000,41757.0,0.19
0,0.9000,41758.0,0.18
0,0.9000,41759.0,0.18
0,0.9000,41760.0,0.18
0,0.9000,41761.0,0.18
0,0.9000,41762.0,0.18
0,0.9000,41763.0,0.18
0,0.9000,41764.0,0.18
0,0.9000,41765.0,0.18
0,0.9000,41766.0,0.18
0,0.9000,41767.0,0.18
0,0.9000,41768.0,0.18
0,0.9000,41769.0,0.18
0,0.9000,41770.0,0.18
0,0.9000,41771.0,0.18
0,0.9000,41772.0,0.18
0,0.9000,41773.0,0.18
0,0.9000,41774.0,0.18
0,0.9000,41775.0,0.18
0,0.9000,41776.0,0.17
0,0.9000,41777.0,0.17
0,0.9000,41778.0,0.18
0,0.9000,41779.0,0.17
0,0.9000,41780.0,0.17
0,0.9000,41781.0,0.16
0,0.9000,41782.0,0.16
0,0.9000,41783.0,0.16
0,0.9000,41784.0,0.16
0,0.9000,41785.0,0.16
0,0.9000,41786.0,0.16
0,0.9000,41787.0,0.16
0,0.9000,41788.0,0.16
0,0.9000,41789.0,0.16
0,0.9000,41790.0,0.16
0,0.9000,41791.0,0.16
0,0.9000,41792.0,0.16
0,0.9000,41793.0,0.16
0,0.9000,41794.0,0.16
0,0.9000,41795.0,0.16
0,0.9000,41796.0,0.16
0,0.9000,41797.0,0.16
0,0.9000,41798.0,0.16
0,0.9000,41799.0,0.16
0,0.9000,41800.0,0.16
0,0.9000,41801.0,0.16
0,0.9000,41802.0,0.16
0,0.9000,41803.0,0.16
0,0.9000,41804.0,0.17
0,0.9000,41805.0,0.16
0,0.9000,41806.0,0.16
0,0.9000,41807.0,0.16
0,0.9000,41808.0,0.16
0,0.9000,41809.0,0.16
0,0.9000,41810.0,0.16
0,0.9000,41811.0,0.16
0,0.9000,41812.0,0.16
0,0.9000,41813.0,0.16
0,0.9000,41814.0,0.16
0,0.9000,41815.0,0.16
0,0.9000,41816.0,0.16
0,0.9000,41817.0,0.16
0,0.9000,41818.0,0.16
0,0.9000,41819.0,0.15
0,0.9000,41820.0,0.15
0,0.9000,41821.0,0.15
0,0.9000,41822.0,0.15
0,0.9000,41823.0,0.15
0,0.9000,41824.0,0.15
0,0.9000,41825.0,0.16
0,0.9000,41826.0,0.16
0,0.9000,41827.0,0.16
0,0.9000,41828.0,0.16
0,0.9000,41829.0,0.16
0,0.9000,41830.0,0.16
0,0.9000,41831.0,0.16
0,0.9000,41832.0,0.16
0,0.9000,41833.0,0.15
0,0.9000,41834.0,0.15
0,0.9000,41835.0,0.15
0,0.9000,41836.0,0.15
0,0.9000,41837.0,0.14
0,0.9000,41838.0,0.14
0,0.9000,41839.0,0.14
0,0.9000,41840.0,0.15
0,0.9000,41841.0,0.15
0,0.9000,41842.0,0.15
0,0.9000,41843.0,0.15
0,0.9000,41844.0,0.15
0,0.9000,41845.0,0.14
0,0.9000,41846.0,0.14
0,0.9000,41847.0,0.14
0,0.9000,41848.0,0.14
0,0.9000,41849.0,0.14
0,0.9000,41850.0,0.14
0,0.9000,41851.0,0.14
0,0.9000,41852.0,0.14
0,0.9000,41853.0,0.14
0,0.9000,41854.0,0.14
0,0.9000,41855.0,0.14
0,0.9000,41856.0,0.14
0,0.9000,41857.0,0.15
0,0.9000,41858.0,0.15
0,0.9000,41859.0,0.15
0,0.9000,41860.0,0.15
0,0.9000,41861.0,0.15
0,0.9000,41862.0,0.15
0,0.9000,41863.0,0.15
0,0.9000,41864.0,0.15
0,0.9000,41865.0,0.15
0,0.9000,41866.0,0.15
0,0.9000,41867.0,0.15
0,0.9000,41868.0,0.16
0,0.9000,41869.0,0.16
0,0.9000,41870.0,0.17
0,0.9000,41871.0,0.17
0,0.9000,41872.0,0.17
0,0.9000,41873.0,0.16
0,0.9000,41874.0,0.16
0,0.9000,41875.0,0.16
0,0.9000,41876.0,0.16
0,0.9000,41877.0,0.16
0,0.9000,41878.0,0.16
0,0.9000,41879.0,0.17
0,0.9000,41880.0,0.18
0,0.9000,41881.0,0.18
0,0.9000,41882.0,0.19
0,0.9000,41883.0,0.19
0,0.9000,41884.0,0.19
0,0.9000,41885.0,0.18
0,0.9000,41886.0,0.19
0,0.9000,41887.0,0.19
0,0.9000,41888.0,0.19
0,0.9000,41889.0,0.19
0,0.9000,41890.0,0.19
0,0.9000,41891.0,0.19
0,0.9000,41892.0,0.19
0,0.9000,41893.0,0.19
0,0.9000,41894.0,0.19
0,0.9000,41895.0,0.19
0,0.9000,41896.0,0.19
0,0.9000,41897.0,0.2
0,0.9000,41898.0,0.2
0,0.9000,41899.0,0.2
0,0.9000,41900.0,0.2
0,0.9000,41901.0,0.21
0,0.9000,41902.0,0.21
0,0.9000,41903.0,0.2
0,0.9000,41904.0,0.2
0,0.9000,41905.0,0.2
0,0.9000,41906.0,0.2
0,0.9000,41907.0,0.2
0,0.9000,41908.0,0.2
0,0.9000,41909.0,0.19
0,0.9000,41910.0,0.19
0,0.9000,41911.0,0.19
0,0.9000,41912.0,0.19
0,0.9000,41913.0,0.19
0,0.9000,41914.0,0.19
0,0.9000,41915.0,0.19
0,0.9000,41916.0,0.18
0,0.9000,41917.0,0.18
0,0.9000,41918.0,0.18
0,0.9000,41919.0,0.18
0,0.9000,41920.0,0.17
0,0.9000,41921.0,0.17
0,0.9000,41922.0,0.17
0,0.9000,41923.0,0.17
0,0.9000,41924.0,0.17
0,0.9000,41925.0,0.17
0,0.9000,41926.0,0.17
0,0.9000,41927.0,0.17
0,0.9000,41928.0,0.17
0,0.9000,41929.0,0.17
0,0.9000,41930.0,0.17
0,0.9000,41931.0,0.16
0,0.9000,41932.0,0.16
0,0.9000,41933.0,0.16
0,0.9000,41934.0,0.16
0,0.9000,41935.0,0.16
0,0.9000,41936.0,0.15
0,0.9000,41937.0,0.15
0,0.9000,41938.0,0.15
0,0.9000,41939.0,0.15
0,0.9000,41940.0,0.15
0,0.9000,41941.0,0.15
0,0.9000,41942.0,0.15
0,0.9000,41943.0,0.15
0,0.9000,41944.0,0.16
0,0.9000,41945.0,0.15
0,0.9000,41946.0,0.15
0,0.9000,41947.0,0.15
0,0.9000,41948.0,0.15
0,0.9000,41949.0,0.16
0,0.9000,41950.0,0.16
0,0.9000,41951.0,0.16
0,0.9000,41952.0,0.16
0,0.9000,41953.0,0.16
0,0.9000,41954.0,0.16
0,0.9000,41955.0,0.16
0,0.9000,41956.0,0.17
0,0.9000,41957.0,0.17
0,0.9000,41958.0,0.18
0,0.9000,41959.0,0.18
0,0.9000,41960.0,0.18
0,0.9000,41961.0,0.18
0,0.9000,41962.0,0.18
0,0.9000,41963.0,0.18
0,0.9000,41964.0,0.18
0,0.9000,41965.0,0.18
0,0.9000,41966.0,0.18
0,0.9000,41967.0,0.18
0,0.9000,41968.0,0.18
0,0.9000,41969.0,0.19
0,0.9000,41970.0,0.19
0,0.9000,41971.0,0.18
0,0.9000,41972.0,0.18
0,0.9000,41973.0,0.17
0,0.9000,41974.0,0.16
0,0.9000,41975.0,0.16
0,0.9000,41976.0,0.16
0,0.9000,41977.0,0.16
0,0.9000,41978.0,0.16
0,0.9000,41979.0,0.16
0,0.9000,41980.0,0.16
0,0.9000,41981.0,0.16
0,0.9000,41982.0,0.16
0,0.9000,41983.0,0.16
0,0.9000,41984.0,0.16
0,0.9000,41985.0,0.15
0,0.9000,41986.0,0.14
0,0.9000,41987.0,0.14
0,0.9000,41988.0,0.14
0,0.9000,41989.0,0.14
0,0.9000,41990.0,0.14
0,0.9000,41991.0,0.14
0,0.9000,41992.0,0.14
0,0.9000,41993.0,0.14
0,0.9000,41994.0,0.14
0,0.9000,41995.0,0.14
0,0.9000,41996.0,0.14
0,0.9000,41997.0,0.14
0,0.9000,41998.0,0.14
0,0.9000,41999.0,0.14
0,0.9000,42000.0,0.14
0,0.9000,42001.0,0.14
0,0.9000,42002.0,0.14
0,0.9000,42003.0,0.15
0,0.9000,42004.0,0.15
0,0.9000,42005.0,0.15
0,0.9000,42006.0,0.15
0,0.9000,42007.0,0.15
0,0.9000,42008.0,0.15
0,0.9000,42009.0,0.15
0,0.9000,42010.0,0.15
0,0.9000,42011.0,0.15
0,0.9000,42012.0,0.15
0,0.9000,42013.0,0.15
0,0.9000,42014.0,0.16
0,0.9000,42015.0,0.16
0,0.9000,42016.0,0.16
0,0.9000,42017.0,0.15
0,0.9000,42018.0,0.15
0,0.9000,42019.0,0.15
0,0.9000,42020.0,0.15
0,0.9000,42021.0,0.15
0,0.9000,42022.0,0.15
0,0.9000,42023.0,0.15
0,0.9000,42024.0,0.15
0,0.9000,42025.0,0.14
0,0.9000,42026.0,0.14
0,0.9000,42027.0,0.15
0,0.9000,42028.0,0.15
0,0.9000,42029.0,0.15
0,0.9000,42030.0,0.15
0,0.9000,42031.0,0.14
0,0.9000,42032.0,0.15
0,0.9000,42033.0,0.15
0,0.9000,42034.0,0.15
0,0.9000,42035.0,0.15
0,0.9000,42036.0,0.15
0,0.9000,42037.0,0.15
0,0.9000,42038.0,0.16
0,0.9000,42039.0,0.16
0,0.9000,42040.0,0.16
0,0.9000,42041.0,0.16
0,0.9000,42042.0,0.16
0,0.9000,42043.0,0.16
0,0.9000,42044.0,0.16
0,0.9000,42045.0,0.16
0,0.9000,42046.0,0.16
0,0.9000,42047.0,0.17
0,0.9000,42048.0,0.17
0,0.9000,42049.0,0.17
0,0.9000,42050.0,0.17
0,0.9000,42051.0,0.17
0,0.9000,42052.0,0.17
0,0.9000,42053.0,0.17
0,0.9000,42054.0,0.17
0,0.9000,42055.0,0.16
0,0.9000,42056.0,0.16
0,0.9000,42057.0,0.16
0,0.9000,42058.0,0.16
0,0.9000,42059.0,0.16
0,0.9000,42060.0,0.16
0,0.9000,42061.0,0.16
0,0.9000,42062.0,0.16
0,0.9000,42063.0,0.16
0,0.9000,42064.0,0.16
0,0.9000,42065.0,0.17
0,0.9000,42066.0,0.17
0,0.9000,42067.0,0.17
0,0.9000,42068.0,0.17
0,0.9000,42069.0,0.17
0,0.9000,42070.0,0.17
0,0.9000,42071.0,0.17
0,0.9000,42072.0,0.17
0,0.9000,42073.0,0.17
0,0.9000,42074.0,0.17
0,0.9000,42075.0,0.17
0,0.9000,42076.0,0.17
0,0.9000,42077.0,0.17
0,0.9000,42078.0,0.17
0,0.9000,42079.0,0.17
0,0.9000,42080.0,0.17
0,0.9000,42081.0,0.18
0,0.9000,42082.0,0.18
0,0.9000,42083.0,0.18
0,0.9000,42084.0,0.18
0,0.9000,42085.0,0.18
0,0.9000,42086.0,0.18
0,0.9000,42087.0,0.17
0,0.9000,42088.0,0.17
0,0.9000,42089.0,0.17
0,0.9000,42090.0,0.17
0,0.9000,42091.0,0.17
0,0.9000,42092.0,0.17
0,0.9000,42093.0,0.17
0,0.9000,42094.0,0.16
0,0.9000,42095.0,0.16
0,0.9000,42096.0,0.16
0,0.9000,42097.0,0.15
0,0.9000,42098.0,0.15
0,0.9000,42099.0,0.15
0,0.9000,42100.0,0.15
0,0.9000,42101.0,0.15
0,0.9000,42102.0,0.15
0,0.9000,42103.0,0.15
0,0.9000,42104.0,0.15
0,0.9000,42105.0,0.15
0,0.9000,42106.0,0.15
0,0.9000,42107.0,0.15
0,0.9000,42108.0,0.15
0,0.9000,42109.0,0.15
0,0.9000,42110.0,0.15
0,0.9000,42111.0,0.16
0,0.9000,42112.0,0.16
0,0.9000,42113.0,0.16
0,0.9000,42114.0,0.16
0,0.9000,42115.0,0.16
0,0.9000,42116.0,0.17
0,0.9000,42117.0,0.17
0,0.9000,42118.0,0.17
0,0.9000,42119.0,0.17
0,0.9000,42120.0,0.16
0,0.9000,42121.0,0.16
0,0.9000,42122.0,0.16
0,0.9000,42123.0,0.16
0,0.9000,42124.0,0.16
0,0.9000,42125.0,0.16
0,0.9000,42126.0,0.17
0,0.9000,42127.0,0.17
0,0.9000,42128.0,0.17
0,0.9000,42129.0,0.17
0,0.9000,42130.0,0.17
0,0.9000,42131.0,0.17
0,0.9000,42132.0,0.17
0,0.9000,42133.0,0.17
0,0.9000,42134.0,0.17
0,0.9000,42135.0,0.16
0,0.9000,42136.0,0.16
0,0.9000,42137.0,0.16
0,0.9000,42138.0,0.17
0,0.9000,42139.0,0.18
0,0.9000,42140.0,0.17
0,0.9000,42141.0,0.17
0,0.9000,42142.0,0.17
0,0.9000,42143.0,0.17
0,0.9000,42144.0,0.17
0,0.9000,42145.0,0.17
0,0.9000,42146.0,0.18
0,0.9000,42147.0,0.18
0,0.9000,42148.0,0.19
0,0.9000,42149.0,0.19
0,0.9000,42150.0,0.19
0,0.9000,42151.0,0.19
0,0.9000,42152.0,0.19
0,0.9000,42153.0,0.19
0,0.9000,42154.0,0.18
0,0.9000,42155.0,0.18
0,0.9000,42156.0,0.18
0,0.9000,42157.0,0.18
0,0.9000,42158.0,0.18
